,Unnamed: 0,2017_mean,2017_std,2018_mean,2018_predicted_mean,2018_predicted_std,2018_std,2019_predicted_mean,2019_predicted_std,2020_predicted_mean,2020_predicted_std,2021_predicted_mean,2021_predicted_std,2022_predicted_mean,2022_predicted_std,2023_predicted_mean,2023_predicted_std,5_yr_num_diff,5_yr_pct_diff,Sat_mean,Sat_std,Sun/Hol_mean,Sun/Hol_std,Weekday_mean,Weekday_std,daily_mean,daily_std,latitude,longitude,num_na,num_yrs_from_past_5,station,weekday-sat,weekday-sun
28,28,13430.397260273972,2739.0526553707527,12252.613259668507,13524.237529389047,2220.8432978461983,2489.597212991353,12671.118176311376,2209.4921821152507,12237.073649173188,2207.049901638574,11813.074338343964,2207.4087661715507,11374.686400156323,2213.25631994935,10490.300994490452,2170.8198539644586,-149.0219178082193,-0.010194131140316144,12084.130913091309,3121.0918087518457,8355.672244094489,2496.4504827188707,14176.278611422173,1731.8792776358637,12953.195931142407,2997.401068517401,0.0,0.0,0,5,Chicago/State,2092.147698330864,5820.606367327684
29,29,1024.4328767123288,266.5285256029988,946.0828729281767,963.8981893906907,289.58867884754454,264.16574928238265,873.7885284917876,279.5728726956833,797.4425283004238,279.0758354073902,721.6150905735018,279.24370589379083,644.2785861619714,280.40911169398134,552.5788348273816,274.51727223267204,-131.67602739726027,-0.09643347729278844,866.5984598459846,246.80432072575803,568.1131889763781,167.62172985174192,1291.6349384098544,231.41853683579586,1116.1331768388106,358.72345925101575,0.0,0.0,0,5,47th-South Elevated,425.03647856386976,723.5217494334763
30,30,5054.443835616438,1099.263224907301,4743.10497237569,4735.985424484915,1161.1157318544786,1064.1484885044238,4433.897429946283,1126.9900619835273,4116.591694804997,1125.042956456959,3801.773901582773,1125.6358985963009,3480.899550201503,1131.1718376934946,3173.738006319318,1118.0927896602193,-151.76917808219173,-0.02474745710777987,4310.322332233223,552.1908732720507,3143.8681102362207,591.6838977061158,6084.830235162374,579.1736290519582,5364.79186228482,1279.9344137442156,42.019063,-87.672892,0,5,Howard,1774.507902929151,2940.9621249261536
31,31,2997.646575342466,625.2474574035573,2895.5635359116027,2885.943200631464,575.4505395494255,609.5868023111002,2805.1861203945155,557.0908586998041,2696.531361646192,556.350709510021,2589.848495929755,556.5028367397005,2479.661844338183,559.632602941123,2396.326842623377,551.8013543266903,37.34863013698634,0.015319310941748569,2496.7700770077013,398.73473200175295,1869.21062992126,401.0891709819796,3339.0907054871227,409.0393786921389,2985.558998435055,696.1128459271283,41.977984,-87.658668,0,5,Berwyn,842.3206284794214,1469.8800755658626
32,32,1155.2904109589042,324.36096606850924,1069.0662983425414,1305.506801392958,561.4772431025489,303.59842998807096,1094.229690223931,531.7274784585762,1057.6682564052933,531.2813042637156,1023.112504389196,531.6001603487007,985.9920213881453,533.4554958030808,769.5491167191234,441.0404333926338,-1258.8465753424655,-0.2297169157132556,1073.2904290429042,1470.495941591302,758.0994094488188,1135.8031037995254,1624.0058230683096,2076.517487708255,1407.9868544600934,1908.0665943529846,0.0,0.0,0,5,Garfield-South Elevated,550.7153940254054,865.9064136194908
33,33,7050.0794520547925,2839.3946686449517,6045.596685082874,6993.5634965227955,2298.551184472306,2332.567626217477,6847.425307353758,2214.585034270675,6758.634078103128,2211.6169526636413,6672.4569062709215,2214.845366320968,6576.056865042762,2229.197225422264,6425.711924196698,2174.810894096948,270.5527397260273,0.05247943341553205,3603.430143014301,1774.3026814221555,2545.2460629921256,1835.052477869829,7691.733258678611,1491.355267648815,6291.874334898279,2677.023396219259,41.879507000000004,-87.626037,0,5,Adams/Wabash,4088.3031156643096,5146.4871956864845
34,34,3150.2958904109587,721.1173793812642,2809.0386740331487,2998.742665444926,537.0582209351924,598.3990898374027,2932.5323338629687,518.251012549878,2869.9497121611003,517.6500556981839,2809.360047277104,517.8709306828704,2745.188823059145,520.4320053446139,2675.581350047252,511.9696740408216,45.978082191780786,0.015472143351260181,2375.024202420242,562.7346397228392,1783.347440944882,499.3831153679778,3116.3036954087347,537.9228994393831,2798.916118935837,739.4443892939557,41.969139,-87.658493,0,5,Lawrence,741.2794929884926,1332.9562544638527
35,35,3190.317808219178,821.2976216548068,3198.812154696132,3137.095073729928,761.9386518820586,835.8709483502147,3074.954839296001,729.4819737393233,2997.522298572486,728.7811248589841,2923.471710763901,728.7854121410287,2844.471972248903,732.0873635167557,2776.7327806484777,717.061657095049,-49.12602739726026,-0.014597518278015862,2842.1683168316827,454.87573852347197,1808.0925196850394,367.6641663460359,3754.1527435610296,359.98551090568657,3314.9992175273865,817.9962514753844,42.047709999999995,-87.683543,0,5,Davis,911.984426729347,1946.0602238759902
36,36,1126.4931506849314,462.8551182928424,1100.3204419889503,1144.992624436194,425.25820541167997,459.05605693982176,1140.046995914219,419.1133176565264,1155.2344920404855,418.56451439728914,1170.4567286904821,419.1843069891892,1183.5786298550267,421.59579105082537,1178.3496909029554,418.3732488949038,9.736986301369884,0.009238098985541482,527.8624862486249,128.10198567680516,338.9596456692913,113.92927261288438,1351.7921612541993,147.92965877036502,1073.5464788732395,449.4079341373242,41.887159000000004,-87.783661,0,5,Ridgeland,823.9296750055744,1012.8325155849079
37,37,757.9342465753425,237.62370070583626,722.0331491712708,739.7114992282086,208.3050377427053,216.1610228138193,746.107071186021,194.24739762914533,740.120700457689,194.15872142789658,735.2164213877243,194.0681050588097,728.8512577699315,195.42673651323216,734.5002818963831,184.00612274915557,6.880821917808219,0.009821112439329259,497.3355335533553,143.61123128569898,320.498031496063,106.55867273496507,781.6107502799553,152.24423252136282,667.8553990610327,230.86220298629203,42.054159999999996,-87.68356,0,5,Foster,284.2752167266,461.11271878389226
38,38,871.8630136986301,278.35682072609404,831.8453038674032,854.4011448091655,246.37312111401675,277.66224154645437,801.6934751856318,239.9596714783771,762.6867719755099,239.55759725492612,723.9027640586432,239.7973557905657,683.9100312142351,241.11996768498557,630.5674133046026,236.8871808181279,-64.43082191780826,-0.062016334734940615,559.7249724972497,180.56869671267987,396.5954724409449,123.8633234486188,990.8425531914894,182.52703334597257,835.0302034428795,297.77076567190085,41.816462,-87.61902099999998,0,5,43rd,431.1175806942397,594.2470807505445
39,39,2993.427397260274,637.0818415821484,2756.6022099447514,2743.913295051322,727.6356472697265,581.831644985214,2567.3402938432714,700.2392618293183,2347.851083542776,699.1117376867862,2130.7019089970095,699.1820206912697,1909.2712431274936,702.0268198380419,1728.9500905374296,686.9320009391332,273.68072991208345,0.16305372352409678,2880.220994475138,569.8377833537412,1980.2871287128714,417.9793963234492,3828.220022497188,724.178210002229,3399.862893081761,962.8858336007178,0.0,0.0,90,5,Garfield-Dan Ryan,947.99902802205,1847.9328937843165
40,40,688.7506849315068,352.3580624233668,617.9502762430939,711.4540769190053,230.18431987516425,229.48355729630765,664.6244773060797,220.93432371941051,651.3855251013166,220.6241530907226,638.4445785554018,220.88700861680846,624.7600795150918,221.4283520551268,575.5482730769172,210.88479099086757,-11.8458904109589,-0.016368720385146696,625.8360836083607,737.872480847262,283.6761811023622,105.46361389477647,867.8546472564391,104.81583596101132,740.5431924882629,364.98305622562884,0.0,0.0,0,5,Central-Evanston,242.01856364807838,584.1784661540769
41,41,1030.2849315068493,351.28150934937963,985.9779005524864,1053.7514900166575,248.6841425764526,354.01856441907904,1024.330102088191,244.92744780457215,1020.172597709637,244.5863600264765,1016.2011598474338,244.9119777750233,1010.9563713560243,246.24909879038216,980.5671207006546,242.9171271341351,21.360273972602727,0.02252556513567233,576.8778877887787,116.2788188216015,404.9468503937008,106.98059825904569,1013.5948488241879,188.11776015285926,854.6962441314554,298.76165961339063,0.0,0.0,0,5,Harlem-Forest Park,436.7169610354092,608.6479984304872
42,42,547.3287671232877,179.92179732788247,511.77900552486193,530.5287650792274,208.83568502928762,168.06498677299064,459.31138304598676,197.58984566963082,411.42529635996175,197.29009041921185,363.96888563829316,197.46534733712792,315.5952947793068,198.60187648363538,243.5649114019864,186.56038607143486,-187.8623287671233,-0.17852996929233084,474.41364136413637,198.2013128878019,332.55610236220474,145.5596057286064,801.0696528555433,290.10217862891375,680.1087636932707,321.25556949439516,0.0,0.0,0,5,Halsted/63rd,326.6560114914069,468.5135504933385
43,43,2434.454794520548,871.3951559817357,2351.795580110497,2381.2283846537343,819.9358878778891,882.6064790546492,2298.2605664077482,805.1252653045834,2228.684221188428,803.8488667256122,2159.2777525061333,804.813464631782,2085.8905370757834,809.3172589390477,2002.364162852521,802.4189796614849,-18.38767123287664,-0.0069926811448428605,1318.907590759076,315.65450889250235,877.1751968503937,237.5349947046137,2858.9957446808507,322.3150955435084,2324.806416275431,878.8339547250138,0.0,0.0,0,5,Harlem-O'Hare,1540.0881539217748,1981.8205478304571
44,44,8142.169863013699,4138.855084516457,7318.331491712707,8548.851045892821,2216.7542823142235,3587.028041050215,8273.020680676216,2118.423218441007,8291.847529173438,2122.8147425542734,8331.859532415001,2114.6652524282586,8357.338864867095,2118.0365429069107,8055.348536048851,1991.4774018520857,41.74863013698632,0.0061346046183559395,7619.935093509351,4394.887829049049,5958.964566929135,4014.7883005521803,7601.236058230684,3333.569089082063,7342.777464788733,3665.0119195241828,41.9472,-87.6536,0,5,Addison-North Main,-18.699035278666997,1642.2714913015488
45,45,10235.128767123293,2113.759148736672,9370.397790055247,10172.868740976624,1413.8078615335003,1919.8654631092081,9649.643499199896,1371.8508658606713,9409.350835163932,1371.9703878830526,9178.698217949188,1369.7758962117605,8936.926177207122,1379.2233329971164,8399.828608740027,1304.0189935256144,-175.52260273972615,-0.016401245306153167,7474.42904290429,2637.7993328008765,6040.160433070865,2592.106341104753,9224.383650615902,2314.511633124146,8469.159937402192,2697.560804219743,41.867405,-87.62659000000002,0,5,Roosevelt,1749.954607711612,3184.223217545037
46,46,2695.4739726027397,928.6357934199573,2717.4198895027625,2677.8484419489278,667.1181466516857,924.1479922621756,2698.6397030507683,654.1410035314277,2701.6249458876755,653.284623065215,2705.618858412381,654.1039918106109,2706.024780391097,657.7414925032493,2725.467025323572,653.3814625715112,10.552054794520473,0.0042134227064300755,1413.5181518151817,615.4530161951578,882.1889763779527,443.82322815373595,2557.137737961926,808.418925228358,2128.139593114241,994.9358917159732,0.0,0.0,0,5,Irving Park-Brown,1143.6195861467445,1674.9487615839735
47,47,1725.0739726027398,412.2742705813097,1735.7182320441987,1660.767868743145,397.9483156261163,417.6419827092356,1516.6919323353586,385.6328007203906,1370.7119431765118,384.8291912837991,1225.1251452311005,385.0295134836537,1077.7375151337733,387.1459941818227,932.855509036169,380.0827564639095,-61.55616438356162,-0.029735407019041368,1205.5049504950493,278.2955105997201,924.9547244094487,255.74092863412216,1886.593281075028,377.3566140962127,1636.807042253521,521.0985709312213,0.0,0.0,0,5,Kedzie-Homan-Forest Park,681.0883305799787,961.6385566655794
48,48,4398.95890410959,1541.2011802411835,4425.060773480663,4193.9834813364005,1133.1797976523453,1549.5727660865673,4011.6292446265056,1106.4353882994678,3810.8954829013037,1104.5795979003396,3611.7328527962495,1105.5601174712533,3406.302283758429,1112.3876509640352,3223.498067002661,1097.2522889405168,29.428082191780728,0.0152183133219721,2319.535753575357,1218.602583126893,1649.8277559055118,877.3889066175,4394.386114221725,976.3098375113697,3662.850860719874,1508.1316994423182,0.0,0.0,0,5,Western/Milwaukee,2074.850360646368,2744.558358316213
49,49,1236.8328767123287,288.1555345693807,1170.7237569060776,1087.351314153972,341.9446464152752,287.1338846431255,966.0953337306604,332.18169994550664,826.7841130552649,331.5118412875592,688.1001737148478,331.6071898113609,547.6638538771706,333.25593804934863,425.72600202997637,327.79733685700813,-111.05616438356172,-0.07239529259149405,1084.3366336633662,238.12728195652713,790.5669291338581,217.90394559581853,1641.0692049272116,319.06157679742216,1426.6435054773083,447.07185797097463,0.0,0.0,0,5,Pulaski-Lake,556.7325712638453,850.5022757933534
50,50,1054.9698630136986,270.09931358512745,1012.3591160220993,1030.2881108379352,255.4012064413033,258.0299902623139,1014.2802878471604,249.25442017815968,995.6414595867803,248.9556638875328,977.7635121417927,249.1494863590173,958.4355850014397,250.32287859260524,940.9293936900957,249.4522281740672,2.072602739726051,0.002447604630663375,827.4334433443346,172.78306668019383,525.4005905511812,145.44248083410162,1191.7019036954084,108.84528355102684,1033.942566510172,283.66812684179087,42.033456,-87.679538,0,5,Main,364.2684603510738,666.3013131442273
51,51,2337.361643835617,758.1908199153322,2336.2265193370167,2340.871994002819,575.6700845418926,753.4494000289128,2321.973712164774,561.2912917101922,2308.130899075907,560.5113108762162,2295.052745270296,561.1995593553052,2279.131135459624,564.095257515979,2258.173847579337,558.4838002296941,-16.24246575342465,-0.006808996988789118,1400.5808580858084,506.2722919516148,875.6830708661419,356.45641847875083,2345.0282194848824,739.9894477058642,1977.0536776212832,879.7832338238447,41.943622999999995,-87.670907,0,5,Paulina,944.447361399074,1469.3451486187405
52,52,1211.268493150685,285.6674355913508,1101.5469613259668,1170.619502533515,242.16353645263482,272.8317028135836,1101.6930145217746,235.02182124507823,1044.8593232737492,234.60614214976098,988.3496157570206,234.79219409088574,930.7156936322992,235.91552637948,860.6349495557025,231.8254364497284,-5.36369863013698,-0.003092997711023449,860.6633663366338,141.6498715581624,636.5383858267718,132.45786579061874,1239.1977603583427,215.92208723249988,1089.5280125195618,306.51737930635363,0.0,0.0,0,5,Cicero-Forest Park,378.534394021709,602.659374531571
53,53,3117.375342465753,926.071991805022,3085.5248618784526,3219.667748476007,696.7252558031689,879.591152304175,3249.010069268949,678.4961357507303,3323.045816237683,677.8061530649633,3398.615450683192,678.6863432353125,3470.0866620500988,682.5549600397119,3496.1904002712486,671.7328335267825,64.37397260273974,0.022348575862551928,1720.2057205720569,712.4374681039935,1105.1161417322837,525.6253964885725,2849.421724524076,844.0782948060562,2411.444913928013,1042.7080955383094,41.943744,-87.663619,0,5,Southport,1129.2160039520193,1744.3055827917924
54,54,4662.487671232877,1164.847562533824,4433.756906077349,4666.0176627289975,1117.0912475683176,1048.9542604789979,4434.063613413518,1027.2479466111774,4299.078189127175,1027.7191465652215,4171.914517875872,1025.709983933673,4036.6916162091716,1031.6639129677105,3795.604880037226,948.3329124287072,-77.64246575342463,-0.015803130011334758,4032.700770077008,900.9290827390124,2765.8759842519685,635.9885926835949,5123.387234042553,875.5904791383819,4593.392644757433,1219.5983149177616,42.001073,-87.661061,0,5,Loyola,1090.686463965545,2357.5112497905848
55,55,1300.158904109589,392.0149301357605,1236.0994475138125,1285.051904098216,307.4493773772973,380.5807565779842,1246.5659029321014,299.65070243086603,1220.5439656015988,299.20311990823365,1194.8944886705594,299.5476846389757,1167.6049540842755,301.4604896803578,1128.6849136699284,296.2312942172187,12.358904109589048,0.010422749571049937,581.8932893289327,364.0244954861527,413.4468503937008,273.08143668869525,1145.1724524076149,408.72287300831596,948.7007824726137,488.9583796774835,0.0,0.0,0,5,Damen-Cermak,563.2791630786821,731.7256020139141
56,56,4562.515068493151,905.5701821806714,4214.530386740332,4261.043908157893,1068.8383653352694,859.4852564273344,3998.423572083486,1035.9034529518103,3710.63755296785,1034.018226289512,3424.4728911931293,1034.704401422892,3133.209800510374,1039.1323311204994,2866.736864899812,1022.458051447488,444.61384175015326,0.17441361620202173,4098.4486187845305,724.4404415725363,3008.3059405940594,586.9001671566294,5716.126659167604,1061.3471225767328,5055.9226415094345,1420.4118849595582,41.768367,-87.625724,90,5,69th,1617.6780403830735,2707.8207185735446
57,57,2026.813698630137,736.8611580856657,1986.066298342541,2064.3859265503893,586.7703646506479,751.2285020197098,1966.5934923832403,563.2927743461379,1919.625143975088,562.5233130931314,1873.7663789887854,563.1224415715969,1824.777137858449,566.6478491964164,1725.2348918080088,544.4381073084477,-28.03835616438357,-0.012661726388134259,1179.4895489548956,830.0934804522524,794.6958661417322,698.8102732872917,2171.088241881299,542.0388777471625,1811.1856025039124,832.1049820699902,0.0,0.0,0,5,Ashland-Lake,991.5986929264034,1376.392375739567
58,58,3722.9698630136986,1054.7723631666956,3543.707182320442,3752.946837337064,887.0061377377762,918.5242858963834,3661.4051088177366,802.939796698656,3591.377233327488,803.410052844803,3526.7290783388744,802.825042102328,3457.1912090270753,807.1298584119064,3360.364235564104,730.3643675848621,-22.476027397260278,-0.0036325510133379257,2697.768976897689,1176.4850534243005,1895.4980314960626,963.2987566572484,3536.5415453527435,1089.915674303772,3156.2998435054774,1248.147109517294,41.874039,-87.62747900000002,0,5,Harrison,838.7725684550546,1641.0435138566809
59,59,1538.876712328767,553.0655115202154,1534.657458563536,1557.9005203243853,420.9591329012696,534.771492022688,1543.0360797738688,412.5182383812761,1538.1528363502832,411.9203388384775,1533.3574205244995,412.4701736765197,1526.5386952190522,414.56726152778236,1510.8727408703744,410.2578052770907,-4.708219178082175,-0.002822487135288043,814.8239823982399,247.4687312539509,519.5,184.7811433452035,1567.3148936170212,375.57484353425775,1293.6694835680748,541.246213041565,41.966115,-87.6941,0,5,Rockwell,752.4909112187813,1047.8148936170212
60,60,3209.9150684931506,904.1131110055296,3114.6298342541445,3160.522324092421,879.8525403688817,919.1186061744608,3017.679408129491,861.7599887233107,2920.6378539156185,860.4064426610762,2824.701018873421,861.2940621990301,2724.031133686683,865.5805295584033,2577.602175202116,858.3543352379968,-38.76369863013701,-0.010751980575509412,2192.7018701870193,455.8093423959641,1438.5629921259842,414.75911932417534,3652.4701007838735,422.7992032591075,3092.8051643192493,975.2408256889177,0.0,0.0,0,5,Harlem-Lake,1459.7682305968542,2213.9071086578892
61,61,1642.0,602.6012932954249,1524.9558011049726,1604.0527038434086,519.6887788739879,579.7192215317536,1535.1560672102164,507.1567192859409,1483.4941053837383,506.362273700181,1432.2307639868332,506.9633179724172,1378.401732489524,510.10588288390574,1309.0744592060694,502.05576518602686,-26.275342465753397,-0.015259313351567216,893.5654565456546,170.41090969959225,644.2480314960628,166.17020028904543,1868.3724524076147,284.6572719215252,1535.0688575899844,572.2861822223226,0.0,0.0,0,5,Austin-Forest Park,974.8069958619601,1224.1244209115519
62,62,3175.6356164383556,1046.8167793874463,3012.3922651933703,3044.4868931787128,1013.7826603638617,1009.5488462927146,2834.3786457033784,990.5101018920053,2649.4111465027104,988.7603525336008,2464.915255235247,989.7782627654144,2275.725518213053,995.7165880806928,2065.0161545732058,981.9300333555203,2.924657534246536,0.004259015447846321,1658.689768976898,385.884378889561,1137.0374015748034,378.6757592181578,3555.6322508398657,532.2049000060733,2901.2327073552424,1120.5917313156604,0.0,0.0,0,5,Western-Orange,1896.9424818629677,2418.5948492650623
63,63,10987.361643835617,2483.115219443161,10672.585635359117,10753.365113973785,1729.3892954888995,2594.0437436586785,10359.603338148272,1607.621791307801,9970.512450636112,1607.980286748513,9593.770684743678,1604.1672633014573,9204.853030382268,1611.7955375972656,8792.166828968147,1534.7596199584266,-258.4109589041095,-0.021903238767158245,9903.905390539054,2097.773657769831,7343.00787401575,3186.803847509212,11300.428219484882,1737.9690028188227,10472.544287949922,2536.0886956332424,0.0,0.0,0,5,Belmont-North Main,1396.5228289458282,3957.4203454691324
64,64,2770.046575342465,529.249801341845,2734.46408839779,2689.0066815031932,449.2347324783841,509.38653199802,2629.1332472176955,433.38491953388086,2544.907907951569,432.755918269196,2462.114778403877,432.8916755551294,2376.555410920342,435.1188473190895,2314.563906463067,427.0740574346659,23.945890410958896,0.010397144025067057,2123.375137513752,399.21208615671753,1623.1732283464567,375.01999882543083,2761.9829787234044,423.0391399829597,2490.0697965571203,600.286216867956,41.973453000000006,-87.65853,0,5,Argyle,638.6078412096522,1138.8097503769477
65,65,18220.276712328767,5351.592290276961,17311.762430939227,18336.76386810482,3858.0451399780213,5270.2860162658535,17836.384238041494,3803.8653023550373,17551.605206533357,3798.346776595465,17271.67491262861,3802.777718060619,16971.054468771068,3823.3004997618095,16456.84928219153,3812.6269395328072,587.4424657534246,0.037362159526974,9571.79207920792,4048.143371643618,6495.524606299213,3079.711894174208,16201.980739081748,4412.254603691963,13715.50172143975,5700.114941045508,41.884809000000004,-87.627813,0,5,Lake/State,6630.188659873827,9706.456132782536
66,66,2547.564383561644,977.1469342660637,2507.386740331492,2567.7419549592155,751.6888436702951,943.980434496443,2536.3206803661387,736.8908714336757,2532.8813322223027,735.8146986131222,2529.437231950173,736.814864965896,2522.470288912715,740.9318544394843,2490.452077529563,731.6772026980724,1.6171232876712338,0.0009168133132008428,1171.740374037404,494.6579901647001,773.9685039370079,603.2110978452492,2584.477939529675,899.9384497169285,2095.642879499217,1106.6531727708225,41.936033,-87.653266,0,5,Wellington,1412.737565492271,1810.5094355926672
67,67,4733.268493150685,1433.5746067045513,4654.110497237569,5015.493760659919,954.6669425117726,1415.07535682744,5218.095495737819,942.6222407177603,5485.109178824315,941.93139412506,5753.545651502207,943.6467731882353,6016.045844656627,948.9575383212014,6215.517466584958,944.2137641752556,104.31986301369852,0.03299306527251808,2348.631463146315,823.6106332876525,1625.841535433071,641.6758657890772,4018.4376259798432,1052.3007108422796,3400.4827856025045,1364.0451275420712,0.0,0.0,0,5,California/Milwaukee,1669.806162833528,2392.5960905467723
68,68,1375.2493150684936,417.8003897714923,1307.0773480662986,1386.5036064106064,380.2954729370472,406.3918806407258,1352.2009101008434,372.18949858335526,1339.330433439311,371.6780910309093,1326.9194927540939,372.1511263585904,1312.5086823106542,374.40222488259,1277.4280926020924,369.2997554685803,-18.824657534246573,-0.012583801032190756,825.4279427942794,157.54298948388958,587.4734251968504,161.8002334647317,1509.9628219484882,197.7676953941096,1265.9109546165885,421.23490656282615,0.0,0.0,0,5,Ashland-Orange,684.5348791542089,922.4893967516379
69,69,3326.6904109589036,1008.9972092018036,3176.558011049724,3307.3393510791134,738.0751744897858,930.0417811429643,3260.820649891991,721.0653359665808,3240.9978644169532,720.4265589781586,3223.719453538273,720.9750829477986,3202.0591113393043,725.720025200927,3152.4119363856844,720.4719618090413,-33.99863013698632,-0.008228603614159806,2129.616061606161,1015.7492574306004,1528.2155511811027,879.0908311730386,3302.7061590145577,688.2791434579019,2853.688732394366,1046.5544959631193,41.910409,-87.639302,0,5,Sedgwick,1173.0900974083966,1774.490607833455
70,70,731.0931506849315,217.02060235968932,672.7237569060774,696.512889891586,212.36776582042125,207.67921561663448,651.2917785615803,205.68876538931247,614.6676454982269,205.35344540666387,578.3428471868807,205.55250237949303,540.8921169397007,206.9779386378582,495.5879321598121,201.65529003840942,-71.43082191780823,-0.0777831941409472,425.030803080308,138.56708142459567,343.83366141732284,115.7369911564591,828.4844344904816,199.30393612131462,694.0330203442877,273.9379343320863,41.821732,-87.621371,0,5,Indiana,403.4536314101736,484.65077307315875
71,71,10779.235616438356,1766.4544203170526,10238.662983425414,11387.324487063235,1121.0332972127844,1824.48196063368,11079.213771181372,1282.6682112194635,11181.847809385572,1280.8468989978521,11290.627258112361,1281.9604938113448,11385.503875891229,1286.7702767940007,11080.422731341036,1308.0154957883894,309.1075342465756,0.033176565621487575,7706.200220022002,1568.6866471262538,8436.615157480315,1828.219529166072,9552.139753639418,1871.0142079622021,9112.181690140846,1953.39563795971,0.0,0.0,0,5,O'Hare Airport,1845.9395336174157,1115.5245961591027
72,72,5565.528767123287,1550.027271071636,5407.67955801105,5781.2928882678625,1364.949761297948,1575.1767615349725,5522.696425580073,1342.0909168755393,5468.66921934941,1340.4250624695235,5417.843745577043,1341.7682037062648,5359.029017723748,1349.7990069968496,5093.163037690896,1314.1426896665994,94.31164383561622,0.01891311418301173,3194.7601760176008,1175.6199085135304,2274.89468503937,1021.4302711149936,5440.614109742442,1097.862194391602,4617.789045383412,1684.7798913981048,41.983507,-87.859388,0,5,Rosemont,2245.8539337248417,3165.7194247030725
73,73,1226.4794520547944,357.33403546373495,1311.2044198895028,1242.6431198188147,321.5081648144068,375.82807414253836,1189.7507002368325,309.9567354732986,1136.6002563491534,309.46690377570275,1084.0067621144178,309.7411526680793,1029.7079085301514,311.5990852599711,976.3870711836585,303.41624639245515,-42.41369863013699,-0.030804866144909127,828.2200220022003,168.75950616265698,622.2942913385826,156.0229457890708,1380.5453527435614,250.9392450755777,1181.4143974960875,383.5176349055194,0.0,0.0,0,5,Kedzie-Lake,552.3253307413611,758.2510614049787
74,74,2447.4904109589042,1250.3649216959814,2451.734806629834,2447.9279710861765,1182.167093759255,1219.2841735823665,2377.1567554469602,1159.2628853470524,2314.5082087784463,1157.4928358042391,2252.223087776597,1159.0056892325783,2184.003561773984,1166.9034057039885,2116.2330292898278,1148.7395725241822,-33.678767123287685,-0.012416586513722459,655.5588558855885,383.25268590949133,443.69389763779526,275.94622129405616,3100.706382978724,520.271966304223,2330.414710485133,1265.6802404116202,41.871551000000004,-87.66953000000002,0,5,Polk,2445.1475270931355,2657.012485340929
75,75,5446.021917808219,4480.066968637225,1.7955801104972375,2432.080868847485,2022.0033741223278,15.625022038044614,903.6510012944974,1941.1164459270865,-931.4888273834353,1935.1918446489651,-2765.689220389342,1933.7014437376388,-4606.5041121471995,1944.0392388314788,-6132.553097970302,1840.2987181372919,-155.7397260273974,0.002479810340566907,3388.6589658965886,1546.2634478275274,2178.3543307086616,1222.392959820073,6817.841881298992,2168.402195850158,5592.357276995305,2730.644648174827,0.0,0.0,0,5,Randolph/Wabash,3429.1829154024035,4639.487550590331
76,76,1855.5178082191776,572.0894015237847,1725.524861878453,1813.6154030825064,541.3958649332651,545.9478054932517,1739.397761315109,532.5930178273371,1689.4133507863758,531.7526934769395,1639.6308026942313,532.3776445339313,1587.0593652749044,535.4404259387532,1512.5759523848633,530.6017770506544,9.05205479452053,0.006086333560194114,855.5489548954896,510.37998830048895,619.5098425196851,404.6060467973753,1899.107950727884,361.684689967565,1547.2039123630673,667.7528129988176,41.85177331,-87.75669201,0,5,54th/Cermak,1043.5589958323944,1279.598108208199
77,77,2867.775342465753,964.6493207522093,2698.243093922652,2804.5403394519926,1056.0466226483213,933.6295699635774,2664.999229378265,1036.2901400311264,2556.764724535029,1034.6224717574935,2448.790471744834,1035.8599574834675,2335.834918455463,1042.0123198821957,2195.605849215468,1032.2194158155703,-74.70136986301371,-0.02431327624710148,1756.797579757976,351.45826911321495,1279.5738188976375,364.91142654787456,3775.0403135498323,414.50168638502737,3091.162910798122,1122.8624342444007,41.874257,-87.817318,0,5,Forest Park,2018.2427337918562,2495.466494652195
78,78,3617.9479452054793,723.5340769235872,3443.8176795580107,3383.757613123725,952.1172216898856,744.0415870374803,3162.6168762009593,928.9315983847456,2918.0730878884224,927.225358409857,2674.784977429634,927.9043898111844,2426.6835566271257,931.7193036268013,2202.335837484652,922.8848596707255,329.44892659987727,0.16683431157756318,3250.0928176795587,660.6715159554085,2320.035643564357,586.511832404832,4752.121709786276,888.6069315719759,4152.162106918239,1252.6067264863452,41.735372,-87.624717,90,5,87th,1502.0288921067176,2432.0860662219193
79,79,4898.726027397261,1348.1136338557467,5517.674033149171,5079.7415844023935,1307.081978103192,1438.425280506344,5011.234351642476,1248.4013868680354,4943.156191280036,1247.037679848544,4877.247100016385,1249.5496042110815,4807.493756023094,1255.7847889557256,4734.2352229380485,1217.9324278904028,-156.72397260273962,-0.029599348539974337,3791.3058305830573,631.7661062233188,2581.636811023622,817.5112050772535,5674.591713325868,951.5627992455467,4914.912676056338,1498.0803050214624,41.964273,-87.657588,0,5,Wilson,1883.2858827428108,3092.954902302246
80,80,1124.66301369863,264.5271935515426,1064.3701657458564,1008.550488357964,292.15276275535,253.38438300222214,908.8855525558196,283.40728823283865,798.149471446658,282.82872213236146,687.8383225771042,282.94328382038333,576.0824040614752,284.3851676937157,475.8305839853447,279.4033916758364,-31.178767123287678,-0.021871137877623098,900.6600660066008,151.72261947497478,666.7854330708661,145.65440988052762,1385.7843225083984,175.55728936998187,1202.4539906103287,332.04436357078333,0.0,0.0,0,5,Cicero-Lake,485.1242565017976,718.9988894375323
