,2017_mean,2017_std,2018_mean,2018_predicted_mean,2018_predicted_std,2018_std,2019_predicted_mean,2019_predicted_std,2020_predicted_mean,2020_predicted_std,2021_predicted_mean,2021_predicted_std,2022_predicted_mean,2022_predicted_std,2023_predicted_mean,2023_predicted_std,5_yr_num_diff,5_yr_pct_diff,Sat_mean,Sat_std,Sun/Hol_mean,Sun/Hol_std,Weekday_mean,Weekday_std,daily_mean,daily_std,latitude,longitude,num_na,num_yrs_from_past_5,station
0,2490.0602739726028,733.703747206432,2714.07182320442,2887.7129906625046,563.3581048001686,774.5010008827129,3060.1571419017414,575.1128207182735,3334.157446541009,575.0262720284358,3609.803379536908,576.0494860931578,3881.4839687982712,579.8987869645022,4050.2249400167293,581.4875267483584,210.75205479452057,0.10998990941282716,1475.1397515527951,487.0998372373969,1037.3240223463688,388.972518573773,2432.8155216284986,612.3643021203249,2074.0421847246894,794.7797576489792,41.885586,-87.652193,0,5,Morgan-Lake
1,1305.1698630136987,486.9034289150846,1350.292817679558,1501.448972332013,310.1518678351907,421.8417388907242,1541.48474236257,304.29102200806705,1660.7532582761976,304.56944240008164,1782.3414539471942,304.15650320474435,1901.5602253129016,305.6343773343723,1938.0757629419477,282.4574396200714,117.25753424657535,0.10516009950741845,1093.1693989071039,518.6670349312379,770.6237623762377,428.8089567891394,1354.1322869955156,424.2341305456124,1224.4338292873924,489.7349033859996,41.853115,-87.626402,0,3,Cermak-McCormick Place
2,4733.268493150685,1433.574606704551,4654.110497237569,5015.493760659919,954.6669425117726,1415.0753568274401,5218.095495737819,942.6222407177602,5485.109178824315,941.9313941250599,5753.545651502207,943.6467731882354,6016.045844656627,948.9575383212012,6215.517466584959,944.2137641752556,104.31986301369852,0.03299306527251808,2348.6314631463147,823.6106332876525,1625.841535433071,641.6758657890772,4018.4376259798432,1052.3007108422796,3400.482785602504,1364.0451275420712,41.921939,-87.69689,0,5,California/Milwaukee
3,2912.413698630137,957.164850436294,2773.4088397790056,3034.826844827678,853.3393745925943,943.3201228340496,3106.3117494291128,839.9659252432018,3222.9840254632263,839.0842095402027,3340.162769887262,840.4894417642379,3453.006502522808,845.1845210822437,3523.1414147277965,838.1434388372355,12.741095890410975,0.008225260959528552,1549.3344334433443,282.869010352633,1030.3179133858268,295.15088287025355,3113.193952967525,384.4192945270111,2559.555399061033,927.2326852713843,41.8043,-87.7044,0,5,Kedzie-Midway
4,2393.4931506849316,796.5310525476946,2367.585635359116,2456.880960843131,539.2615276430214,799.0993886267352,2506.0104304498927,526.2990242239733,2554.8303715983557,525.6964679995343,2604.37947143508,526.4581567859974,2651.0502385571267,529.2579084588398,2698.6498829645225,523.6928552704471,54.23767123287678,0.024585787810503384,1249.7139713971396,424.2722632223638,791.8494094488188,309.6549644436161,2153.0241881298994,703.0464642938056,1808.100469483568,823.3499200577292,41.966286,-87.678639,0,5,Damen-Brown
5,3117.3753424657534,926.0719918050218,3085.524861878453,3219.667748476007,696.7252558031689,879.591152304175,3249.010069268949,678.4961357507303,3323.045816237683,677.8061530649632,3398.615450683192,678.6863432353125,3470.086662050099,682.5549600397119,3496.1904002712495,671.7328335267825,64.37397260273974,0.022348575862551928,1720.2057205720573,712.4374681039935,1105.1161417322835,525.6253964885725,2849.421724524076,844.0782948060563,2411.4449139280127,1042.7080955383092,41.943744,-87.663619,0,5,Southport
